time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,sunshine_duration,daylight_duration,et0_fao_evapotranspiration,precipitation_sum
2015-01-12,2.5,-0.4,0.9,-3.5,-5.7,26.8,53.3,273,2.91,14685.11,30179.57,0.9,0.0
2015-01-13,5.4,0.6,3.4,0.0,-4.2,23.7,45.7,244,3.35,18906.76,30304.18,0.89,0.0
2015-01-14,6.6,0.5,2.6,2.2,-4.6,18.9,34.2,224,4.91,28800.0,30432.88,1.02,0.0
2015-01-15,2.7,-2.1,0.1,-0.7,-5.6,11.5,21.2,296,1.72,0.0,30565.49,0.27,0.4
2015-01-16,0.5,-3.5,-1.8,-3.9,-6.8,17.3,32.4,176,2.53,1633.15,30701.79,0.25,0.0
2015-01-17,2.6,-0.9,0.1,-2.6,-6.1,22.7,45.4,186,3.49,17303.02,30841.59,0.48,0.0
2015-01-18,3.9,-0.3,1.0,0.4,-4.8,17.3,33.5,197,3.69,19423.48,30984.69,0.37,0.0
2015-01-19,1.6,-1.1,0.3,-1.6,-3.9,12.9,23.4,70,1.37,0.0,31130.93,0.19,4.1
2015-01-20,0.3,-0.2,0.0,-3.6,-4.5,15.0,28.4,66,1.84,0.0,31280.27,0.2,4.5
2015-01-21,0.7,-0.2,0.2,-3.0,-4.2,12.8,23.8,110,1.43,0.0,31434.31,0.17,2.7
2015-01-22,0.7,-0.3,0.2,-2.8,-4.0,12.5,22.7,126,1.76,0.0,31593.23,0.19,0.4
2015-01-23,2.7,0.2,1.6,-1.5,-3.7,17.4,32.8,140,0.85,0.0,31756.71,0.13,4.5
2015-01-24,1.8,-1.6,0.4,-2.4,-6.6,17.2,32.8,128,1.62,0.0,31924.49,0.18,0.0
2015-01-25,-1.8,-3.8,-2.6,-6.3,-8.9,17.1,35.6,113,2.25,0.0,32096.27,0.39,0.0
2015-01-26,-0.6,-3.0,-2.1,-3.7,-6.7,8.9,15.8,78,3.22,1023.54,32271.78,0.32,0.0
2015-01-27,0.4,-4.7,-2.3,-3.1,-7.8,8.7,14.8,163,3.46,2335.87,32450.72,0.32,0.0
2015-01-28,1.9,-2.5,-0.9,-2.5,-6.5,14.2,23.8,189,3.54,11946.02,32632.85,0.4,0.0
2015-01-29,1.2,-3.0,-0.9,-3.3,-7.4,17.0,34.9,176,3.98,18678.28,32817.89,0.38,0.0
2015-01-30,3.9,-0.4,1.8,-1.4,-4.9,25.9,46.8,154,1.58,0.0,33005.59,0.27,0.0
2015-01-31,7.4,2.1,5.8,2.2,-3.5,29.8,55.8,167,1.0,0.0,33195.7,0.46,7.4
2015-02-01,4.5,-2.8,0.4,0.8,-7.3,22.9,44.3,195,6.46,25914.37,33387.97,0.73,0.0
2015-02-02,4.3,-2.4,0.3,0.6,-5.8,12.5,24.8,183,6.15,22026.27,33582.18,0.63,0.0
2015-02-03,4.0,-3.5,-0.1,0.9,-6.9,8.1,14.8,205,6.46,25200.0,33778.09,0.62,0.6
2015-02-04,2.4,-2.4,-0.4,-1.4,-7.2,16.2,33.1,266,4.68,20352.03,33975.47,0.53,0.6
2015-02-05,-0.8,-1.9,-1.1,-5.2,-6.7,23.6,41.4,43,2.26,0.0,34174.1,0.26,11.9
2015-02-06,-2.1,-6.1,-3.5,-6.5,-10.2,13.3,24.8,339,4.67,13612.19,34373.78,0.36,0.0
2015-02-07,-0.7,-7.0,-3.8,-5.7,-12.2,22.3,38.9,271,3.81,42.98,34574.29,0.33,0.0
2015-02-08,0.4,-5.2,-1.6,-4.9,-10.4,24.5,43.9,265,4.23,6219.3,34775.42,0.44,0.4
2015-02-09,-3.6,-10.9,-6.0,-8.7,-15.6,20.4,38.2,298,6.38,25798.91,34977.19,0.45,0.0
2015-02-10,-5.6,-14.4,-10.4,-9.9,-19.5,11.3,19.4,342,8.44,32545.01,35181.45,0.44,0.0
2015-02-11,-3.9,-15.4,-10.3,-7.5,-20.4,9.4,14.0,258,8.57,33283.6,35388.51,0.53,0.0
2015-02-12,0.2,-11.3,-4.3,-2.9,-15.8,7.4,11.5,248,3.09,0.0,35598.14,0.31,0.0
2015-02-13,-0.0,-2.4,-1.0,-2.9,-5.6,6.0,11.2,256,3.9,24.32,35810.11,0.39,0.0
2015-02-14,-1.4,-3.2,-2.0,-4.3,-7.0,9.4,19.1,168,3.74,0.0,36024.18,0.35,0.0
2015-02-15,-1.0,-5.5,-3.3,-4.4,-9.0,13.1,25.9,348,4.53,8183.03,36240.13,0.41,0.0
2015-02-16,-3.7,-11.4,-7.7,-8.4,-16.6,21.7,42.1,32,8.34,34783.52,36457.75,0.55,0.0
2015-02-17,-4.1,-16.5,-10.6,-9.0,-21.6,12.6,25.6,6,10.34,35268.63,36676.83,0.62,0.0
2015-02-18,-2.8,-15.6,-9.2,-7.3,-21.0,15.3,26.6,268,10.52,35384.64,36897.16,0.75,0.0
2015-02-19,0.9,-3.3,-0.6,-3.0,-8.5,18.1,32.8,293,3.56,0.0,37118.54,0.38,1.5
2015-02-20,1.4,-0.5,0.5,-2.2,-3.6,13.0,22.7,218,2.32,0.0,37340.77,0.29,0.0
2015-02-21,2.8,0.6,1.5,-1.6,-4.8,21.2,38.2,188,4.26,11456.96,37563.67,0.52,0.0
2015-02-22,5.9,-0.7,2.0,1.7,-5.9,20.5,40.3,178,5.47,4620.93,37787.05,0.77,0.0
2015-02-23,6.5,0.6,3.5,2.2,-4.0,20.3,37.4,158,6.05,6830.29,38010.71,1.03,0.0
2015-02-24,3.8,1.2,2.8,0.8,-2.1,20.1,36.0,144,2.12,0.0,38234.5,0.38,3.9
2015-02-25,5.1,0.0,1.8,2.1,-3.3,10.9,23.0,99,5.06,22315.3,38458.21,0.61,0.0
2015-02-26,4.6,-1.1,1.3,1.2,-4.6,12.6,23.0,100,3.88,532.25,38681.7,0.55,3.8
2015-02-27,5.1,0.5,2.7,2.5,-2.9,9.8,18.0,166,1.82,0.0,38904.77,0.29,0.7
2015-02-28,6.1,0.8,3.2,3.3,-2.1,6.7,13.0,220,4.58,422.31,39127.27,0.62,0.0
2015-03-01,5.2,0.1,2.3,2.2,-2.9,14.3,25.6,191,3.15,97.96,39349.21,0.46,0.0
2015-03-02,4.0,0.6,2.4,-0.4,-3.6,23.1,43.2,162,2.47,0.0,39572.34,0.42,0.5
2015-03-03,4.0,0.6,2.6,1.1,-3.1,19.1,36.0,229,2.06,0.0,39797.0,0.26,8.5
2015-03-04,5.2,-1.5,1.2,1.4,-5.8,18.7,38.5,296,8.2,30866.94,40023.02,0.91,0.0
2015-03-05,4.3,-2.5,1.5,-0.9,-6.3,21.6,43.6,284,8.05,30170.65,40250.24,1.01,0.5
2015-03-06,4.0,-4.1,-0.4,-0.6,-7.9,14.0,30.6,296,10.01,35974.43,40478.51,1.05,0.0
2015-03-07,3.7,-1.9,0.4,0.1,-6.3,13.0,27.7,306,6.9,17870.09,40707.65,0.8,0.0
2015-03-08,7.3,-2.6,1.9,3.8,-6.5,11.6,25.2,234,9.76,36300.41,40937.53,1.26,0.0
2015-03-09,8.9,0.7,4.5,5.4,-3.8,13.6,28.1,226,7.95,24151.8,41167.98,1.44,0.0
2015-03-10,12.2,2.6,6.5,9.3,-0.7,10.3,19.1,214,10.16,34466.52,41398.85,1.63,0.0
2015-03-11,10.6,-1.4,4.7,7.2,-5.3,13.6,24.1,115,11.67,38158.43,41630.01,1.58,0.0
2015-03-12,11.1,3.2,6.8,7.5,-0.8,17.3,38.2,59,11.21,31349.99,41861.29,1.67,1.7
2015-03-13,5.4,3.1,4.1,1.8,-1.8,23.5,45.7,65,3.2,0.0,42092.55,0.47,10.4
2015-03-14,7.3,3.2,4.7,3.2,-1.7,27.1,51.1,96,2.98,1706.89,42323.66,0.51,4.0
2015-03-15,8.1,2.6,4.7,3.7,-1.6,16.9,35.6,58,7.63,19963.59,42554.45,1.17,0.0
2015-03-16,9.9,-1.0,4.1,5.5,-5.2,16.1,31.0,54,15.45,41813.5,42784.78,2.15,0.0
2015-03-17,7.4,-1.5,2.9,1.3,-6.1,22.7,44.3,61,15.86,42380.58,43014.52,2.23,0.0
2015-03-18,5.0,-0.9,2.2,0.2,-5.7,20.5,42.5,77,9.22,23869.33,43243.52,1.39,0.0
2015-03-19,7.0,-0.7,3.2,3.3,-5.0,14.7,34.9,74,10.67,27426.58,43471.62,1.36,0.0
2015-03-20,8.7,-1.2,3.5,5.3,-4.6,9.9,23.0,345,14.69,42352.68,43698.69,1.77,0.0
2015-03-21,9.9,-1.3,3.9,5.6,-5.3,14.8,32.0,260,15.91,42286.59,43924.74,2.02,0.0
2015-03-22,7.2,-1.8,2.8,2.9,-7.0,22.0,46.4,315,11.14,37411.71,44151.36,1.5,0.2
2015-03-23,2.3,-4.2,-0.9,-1.0,-8.1,11.9,24.8,359,17.32,43164.02,44378.89,1.85,0.0
2015-03-24,9.5,-1.5,3.3,4.5,-6.9,21.1,43.9,203,17.06,43200.0,44607.18,2.55,0.0
2015-03-25,12.3,0.1,5.9,8.6,-4.5,18.6,38.5,196,16.6,43200.0,44836.11,2.25,0.0
2015-03-26,11.9,2.3,6.9,7.6,-1.2,16.1,34.9,161,13.09,30774.2,45065.54,2.02,0.0
2015-03-27,13.7,5.0,9.3,10.0,1.3,16.7,33.8,118,11.45,28800.0,45295.33,2.21,0.1
2015-03-28,12.2,7.4,9.9,6.9,2.2,27.1,54.4,111,14.01,33842.35,45525.38,2.88,0.0
2015-03-29,6.5,0.2,1.8,1.3,-5.3,22.7,44.3,77,4.91,0.0,45755.52,0.68,8.9
2015-03-30,9.6,0.3,4.6,4.6,-3.7,25.2,47.5,175,8.64,17745.41,45985.64,1.09,2.4
2015-03-31,8.6,4.8,6.6,5.1,0.9,21.5,40.0,197,7.25,18000.0,46215.6,1.07,10.9
2015-04-01,10.1,3.8,6.3,4.7,-1.0,30.9,59.4,227,13.96,36000.0,46445.26,2.06,2.2
2015-04-02,7.4,1.1,3.8,3.4,-2.4,19.5,46.1,251,14.28,31244.96,46674.48,1.63,1.7
2015-04-03,7.1,-1.6,2.7,2.4,-5.2,15.1,29.2,89,10.19,7539.77,46903.12,1.47,0.0
2015-04-04,7.7,0.0,3.6,4.0,-4.3,16.3,35.3,316,15.02,36827.85,47131.04,1.63,2.2
2015-04-05,7.4,-1.6,2.6,3.3,-5.9,16.6,37.8,261,17.75,43200.0,47358.1,1.82,0.8
2015-04-06,8.5,-2.5,3.3,6.0,-6.0,8.6,16.9,298,18.29,43507.93,47584.14,2.15,0.1
2015-04-07,8.0,0.2,4.2,2.1,-3.9,24.3,49.0,18,14.05,36560.02,47809.02,2.01,0.0
2015-04-08,10.5,1.8,5.9,4.5,-3.6,27.9,55.8,350,17.18,41283.25,48032.58,2.75,0.0
2015-04-09,10.1,2.3,6.7,3.9,-4.1,31.3,60.8,329,20.65,45375.7,48254.66,3.3,0.4
2015-04-10,15.0,2.2,8.6,10.4,-2.2,22.3,47.2,290,21.17,45638.46,48475.26,3.43,0.0
2015-04-11,18.0,4.1,11.0,15.4,0.8,13.8,32.0,292,21.28,46269.43,48695.92,3.45,0.0
2015-04-12,20.2,4.1,13.1,18.1,1.7,17.9,32.4,275,20.62,46168.43,48916.94,3.75,0.0
2015-04-13,14.7,5.0,10.4,11.6,2.5,27.1,54.4,287,19.73,38169.05,49138.2,3.27,0.2
2015-04-14,10.5,4.1,6.8,5.4,-1.2,29.7,57.6,293,19.45,43067.16,49359.54,2.69,1.7
2015-04-15,10.3,2.6,5.5,6.9,-1.8,24.9,51.8,255,6.06,15226.13,49580.83,1.0,2.1
2015-04-16,18.8,7.2,12.1,13.6,3.8,35.7,79.2,257,16.86,40775.96,49801.93,3.18,0.9
2015-04-17,14.2,3.2,9.4,9.5,0.2,20.6,41.8,269,16.6,36106.02,50022.68,2.92,0.0
2015-04-18,11.0,4.2,7.5,7.3,0.7,16.8,36.7,318,18.75,41710.48,50242.95,2.57,1.1
2015-04-19,8.8,1.9,5.3,4.4,-2.1,23.5,51.8,307,17.85,45769.44,50462.56,2.03,3.6
2015-04-20,6.6,1.1,3.7,3.1,-3.2,24.1,48.2,323,13.54,27213.5,50681.38,1.54,6.7
2015-04-21,7.0,0.0,3.6,2.4,-4.4,19.8,40.3,332,17.28,48486.84,50899.21,2.14,0.8
2015-04-22,9.1,0.3,5.1,4.1,-3.6,19.4,42.8,329,17.88,46431.3,51115.93,2.38,0.2
2015-04-23,15.6,4.6,10.0,10.8,0.7,24.6,49.7,261,20.71,44396.3,51331.34,3.7,0.0
2015-04-24,19.0,8.3,13.7,15.2,4.5,23.4,49.3,268,22.86,48935.96,51545.27,4.48,0.0
2015-04-25,18.1,7.5,13.6,17.1,5.5,13.3,32.8,297,19.98,49909.19,51757.54,3.39,0.0
2015-04-26,21.7,9.8,15.7,19.5,7.1,17.8,35.6,193,22.34,49695.05,51967.97,4.37,0.0
2015-04-27,22.6,11.5,16.9,20.8,8.6,17.0,34.9,197,21.13,50400.0,52176.36,4.6,0.1
2015-04-28,22.2,11.2,16.8,18.9,8.8,20.4,41.4,167,24.07,50400.0,52382.52,5.11,0.0
2015-04-29,20.3,9.0,15.3,18.6,7.0,16.9,31.3,179,20.82,48567.47,52586.24,3.87,0.6
2015-04-30,15.6,8.5,11.8,12.6,4.5,22.7,42.8,349,15.88,40608.59,52787.48,2.82,1.0
2015-05-01,18.1,6.8,12.8,17.1,4.5,9.7,28.1,258,18.63,49174.0,52987.73,3.1,0.1
2015-05-02,20.2,8.4,14.7,18.0,6.3,15.1,33.5,207,18.12,40646.64,53187.27,3.37,0.7
2015-05-03,16.0,10.4,12.6,12.7,6.8,22.0,42.8,351,10.43,24499.88,53385.94,2.05,11.2
2015-05-04,16.1,7.1,11.9,14.5,3.9,15.7,34.2,341,24.89,47261.17,53583.57,3.78,0.0
2015-05-05,15.9,6.9,12.6,13.8,4.3,9.1,22.3,124,14.56,39494.04,53780.0,2.6,1.5
2015-05-06,19.5,7.4,14.1,18.0,5.1,14.3,31.7,133,24.31,48553.6,53975.07,4.35,0.0
2015-05-07,14.9,11.4,12.9,12.4,7.9,17.2,34.6,145,6.25,3350.48,54168.57,1.84,7.5
2015-05-08,14.7,10.3,12.4,11.5,7.2,26.3,52.9,324,15.17,36512.58,54360.34,2.19,4.7
2015-05-09,16.1,8.5,12.5,12.6,5.4,21.0,42.8,343,18.82,43533.92,54550.19,3.2,0.3
2015-05-10,18.4,8.7,13.9,16.5,5.7,15.0,33.8,346,21.73,49407.04,54737.92,3.82,0.1
2015-05-11,19.9,7.7,14.7,18.4,5.5,13.1,27.0,336,24.49,50501.78,54923.32,4.38,0.0
2015-05-12,19.8,10.4,15.3,19.0,8.3,16.4,36.0,323,23.29,50862.56,55106.22,3.94,0.0
2015-05-13,21.3,8.6,15.8,18.3,7.1,18.4,37.4,254,16.6,36771.67,55286.38,3.57,0.0
2015-05-14,18.2,9.7,13.6,16.4,8.1,14.8,30.2,137,15.66,35322.23,55463.59,2.81,11.4
2015-05-15,15.9,8.9,12.3,12.5,4.8,26.9,57.2,308,19.31,40605.38,55637.64,3.07,16.8
2015-05-16,13.8,8.1,11.2,8.7,3.6,28.0,55.4,293,20.11,49644.28,55808.3,3.7,0.0
2015-05-17,17.3,7.7,12.8,13.3,4.6,21.0,43.6,282,20.39,50278.05,55975.34,3.92,0.3
2015-05-18,14.8,9.0,12.1,10.4,5.7,27.7,54.4,283,22.59,51189.9,56138.52,3.87,0.3
2015-05-19,20.8,7.6,14.6,20.0,5.2,11.5,20.2,232,25.87,50709.87,56297.61,4.48,0.0
2015-05-20,25.5,11.7,18.8,25.8,9.4,14.2,33.5,138,24.38,51880.74,56452.48,4.92,0.0
2015-05-21,26.0,14.0,20.8,25.9,13.1,13.1,33.1,170,24.57,52649.23,56604.38,5.09,0.0
2015-05-22,26.6,14.9,21.1,26.5,13.5,13.8,30.6,158,27.04,53008.52,56753.53,5.57,0.0
2015-05-23,26.6,14.2,20.8,27.3,13.1,9.0,21.6,135,26.46,52980.18,56899.74,5.16,0.0
2015-05-24,27.5,14.5,21.1,27.4,13.1,16.2,33.5,189,24.84,50841.07,57042.88,5.35,0.2
2015-05-25,26.5,14.8,20.6,27.1,13.9,15.5,28.8,32,25.63,53261.56,57182.77,5.11,0.0
2015-05-26,26.4,15.9,21.6,25.8,15.0,16.8,38.9,108,21.89,49482.58,57319.24,4.92,0.6
2015-05-27,25.1,16.6,21.1,25.2,17.1,15.9,36.0,168,24.11,53584.71,57452.12,4.9,0.0
2015-05-28,17.7,12.8,15.3,17.9,10.0,19.6,39.6,309,7.98,976.19,57581.24,1.61,3.5
2015-05-29,14.5,12.2,13.3,12.2,9.1,22.1,42.5,330,3.59,0.0,57706.42,1.29,10.8
2015-05-30,21.2,12.9,16.6,18.7,9.5,20.4,47.2,312,19.45,42788.51,57827.49,4.26,1.1
2015-05-31,23.5,13.7,18.0,23.3,12.1,15.1,37.1,272,19.99,45080.62,57944.28,3.78,4.3
2015-06-01,21.8,12.4,17.6,21.4,12.0,9.4,21.2,33,21.65,55362.67,58056.57,4.04,0.0
2015-06-02,23.9,12.6,19.0,24.6,11.2,8.8,20.2,149,22.64,53449.89,58164.22,4.32,0.3
2015-06-03,27.1,14.8,21.5,27.7,15.1,7.2,15.8,220,23.23,56208.38,58267.02,4.58,0.0
2015-06-04,25.4,17.0,21.4,26.8,15.2,23.9,41.8,327,21.38,55908.19,58364.8,4.95,1.6
2015-06-05,21.1,13.6,17.6,19.5,10.9,18.1,36.4,15,28.73,57445.46,58457.38,5.64,0.0
2015-06-06,23.2,11.6,18.2,23.5,9.6,8.9,20.5,104,28.54,57446.41,58544.55,5.19,0.0
2015-06-07,26.5,12.5,20.4,25.8,11.2,12.8,29.5,198,28.33,57546.14,58626.16,5.89,0.0
2015-06-08,28.8,15.7,22.9,29.3,14.3,10.4,24.5,221,28.43,57592.32,58702.02,6.12,0.0
2015-06-09,26.8,16.7,22.1,26.2,16.5,18.3,37.1,29,24.61,51807.86,58772.02,5.71,0.0
2015-06-10,24.5,16.3,20.6,23.1,13.9,17.7,38.5,24,28.1,57600.0,58836.67,6.39,0.0
2015-06-11,24.2,15.6,20.1,22.0,14.1,15.7,31.0,330,20.07,46096.4,58896.12,4.65,0.1
2015-06-12,24.7,13.8,19.9,24.6,12.2,11.0,25.2,347,28.88,57600.0,58950.31,5.72,0.0
2015-06-13,28.6,14.4,22.3,26.8,12.9,16.2,34.9,184,28.81,57600.0,58999.2,6.82,0.0
2015-06-14,30.8,20.0,25.5,29.8,17.8,22.3,41.0,192,26.62,57137.88,59042.75,7.64,0.0
2015-06-15,29.5,20.0,24.8,31.4,20.2,13.6,31.0,244,25.2,55206.85,59080.89,5.81,0.5
2015-06-16,23.2,17.7,20.0,24.4,17.3,18.0,35.6,339,11.24,9142.47,59113.62,2.31,13.9
2015-06-17,21.2,15.6,18.1,17.5,13.6,21.8,46.1,12,19.76,36820.23,59140.89,4.57,1.6
2015-06-18,20.9,13.0,17.4,17.9,11.0,17.9,38.5,23,21.62,40256.74,59162.65,4.61,0.0
2015-06-19,19.2,14.1,16.9,16.8,13.6,14.7,31.7,23,15.6,39841.92,59178.91,3.23,0.0
2015-06-20,22.6,12.0,17.9,21.4,11.5,16.5,35.6,5,24.21,51854.03,59189.62,4.62,0.0
2015-06-21,22.9,13.5,18.9,23.6,13.7,14.4,27.0,295,23.58,51206.94,59194.77,4.42,0.0
2015-06-22,19.4,14.2,16.3,18.6,13.4,12.7,25.6,330,11.08,30732.09,59194.36,2.19,10.0
2015-06-23,24.2,11.4,18.6,24.0,10.4,9.3,21.2,165,24.89,56479.08,59188.35,4.76,0.0
2015-06-24,26.1,13.7,20.9,27.4,13.0,15.0,27.7,63,23.72,56882.19,59176.75,4.96,0.0
2015-06-25,25.3,16.7,21.4,25.2,15.4,18.8,37.8,358,22.92,53112.05,59159.56,5.39,0.0
2015-06-26,22.4,15.3,19.1,19.1,12.5,29.2,58.0,356,13.74,24053.6,59136.77,3.95,7.7
2015-06-27,21.3,14.4,17.6,17.6,10.9,27.3,54.7,352,17.07,32240.1,59108.39,4.27,6.0
2015-06-28,18.4,14.3,16.6,15.5,11.5,24.7,55.4,4,12.56,30089.24,59074.43,3.38,5.7
2015-06-29,20.9,15.0,18.0,18.9,12.4,25.3,50.8,6,17.53,34916.89,59034.86,4.1,0.0
2015-06-30,22.7,13.8,18.6,21.9,13.4,13.4,30.2,356,19.33,56124.7,58989.26,3.9,0.0
2015-07-01,24.9,13.2,18.9,25.7,12.5,13.6,32.0,286,20.87,47165.04,58937.65,4.02,4.3
2015-07-02,22.6,14.7,18.9,21.5,14.9,17.2,37.1,2,19.36,53725.56,58880.18,3.66,1.0
2015-07-03,24.8,16.3,20.8,23.9,15.6,19.5,41.4,18,23.95,57180.39,58816.98,5.01,0.0
2015-07-04,25.6,14.4,20.8,25.4,14.3,9.7,23.8,75,26.47,56867.66,58748.23,5.24,0.0
2015-07-05,28.8,16.8,23.7,31.0,17.2,9.8,17.3,220,27.71,57052.23,58674.07,5.56,0.0
2015-07-06,30.7,20.1,25.7,31.3,20.0,12.5,30.2,334,26.43,57064.17,58594.65,6.15,0.0
2015-07-07,28.5,20.5,24.8,28.1,19.8,20.0,42.5,294,26.9,57440.71,58510.14,6.53,0.0
2015-07-08,32.7,16.5,25.5,32.4,16.4,17.1,38.2,204,26.81,57105.87,58420.69,6.78,0.0
2015-07-09,28.6,21.2,26.1,29.9,21.5,17.0,37.1,276,18.53,49942.15,58326.47,5.01,0.7
2015-07-10,22.5,16.5,20.2,21.1,13.0,22.1,47.9,290,23.66,54462.98,58227.63,5.35,1.9
2015-07-11,17.3,13.0,15.3,13.4,9.1,27.5,63.4,282,17.59,50918.27,58124.32,3.96,2.8
2015-07-12,21.4,13.1,16.8,19.6,10.6,22.2,49.3,289,21.59,54897.97,58016.73,4.03,1.8
2015-07-13,22.7,14.3,18.3,20.7,12.3,16.6,37.1,269,18.49,37653.9,57904.99,4.06,0.5
2015-07-14,21.7,14.0,18.2,21.8,14.0,13.1,31.0,281,20.13,53300.78,57789.25,3.64,0.6
2015-07-15,22.4,15.3,18.6,21.0,14.7,17.2,41.0,292,19.78,52661.25,57669.7,3.89,0.2
2015-07-16,23.0,14.5,18.8,20.6,12.8,18.9,43.9,306,22.91,55249.57,57546.47,4.7,0.3
2015-07-17,25.8,14.0,20.4,24.5,12.6,13.4,29.2,283,24.4,49208.58,57419.71,5.09,0.1
2015-07-18,22.5,15.7,19.4,21.1,13.5,20.0,42.1,331,27.41,55666.1,57289.6,5.32,0.0
2015-07-19,31.1,15.9,23.3,31.7,13.8,15.9,37.8,193,24.94,51527.41,57156.13,5.99,0.0
2015-07-20,29.7,21.1,24.4,29.6,19.6,22.2,48.6,246,16.16,33426.61,57018.18,4.72,13.1
2015-07-21,22.5,17.0,19.9,19.8,15.1,21.8,46.1,315,19.43,49463.93,56875.6,4.76,0.0
2015-07-22,28.8,13.9,21.9,28.4,12.7,18.9,40.7,226,22.96,53029.46,56728.68,5.3,0.0
2015-07-23,28.9,17.3,23.8,30.5,17.9,12.3,24.8,274,26.28,53085.48,56577.6,5.49,0.0
2015-07-24,30.0,21.3,25.6,32.7,20.5,15.4,30.6,65,22.34,52320.73,56422.64,5.6,0.0
2015-07-25,32.6,20.4,26.6,33.9,21.0,15.5,32.8,88,25.41,52794.01,56263.99,6.34,0.0
2015-07-26,33.2,21.4,27.4,34.7,22.4,17.2,36.7,100,22.7,50939.29,56101.89,5.96,0.8
2015-07-27,23.1,18.2,20.0,24.3,18.2,18.9,37.8,317,7.94,5936.34,55936.55,1.79,4.3
2015-07-28,22.5,16.8,19.0,23.8,18.1,8.0,26.3,190,9.95,25552.24,55768.2,1.94,14.1
2015-07-29,25.8,16.7,20.6,25.3,16.2,15.5,37.4,259,17.34,32400.0,55597.04,3.68,1.0
2015-07-30,23.8,17.3,20.5,24.2,18.5,13.8,31.0,292,14.77,42772.79,55423.28,2.98,2.8
2015-07-31,24.1,15.6,20.1,23.8,15.9,9.8,20.5,320,20.47,40803.17,55247.11,4.16,0.3
2015-08-01,23.6,14.4,19.3,21.8,13.2,14.8,33.8,320,24.19,50910.04,55068.72,4.71,0.0
2015-08-02,26.1,13.8,20.6,27.1,13.5,8.1,18.0,99,24.17,50549.93,54888.31,4.68,0.0
2015-08-03,27.4,15.2,22.0,27.2,15.2,11.3,28.8,137,25.1,50593.45,54706.07,5.23,0.0
2015-08-04,28.7,15.6,22.8,28.5,15.8,10.4,25.6,99,23.48,50637.72,54522.18,5.17,0.0
2015-08-05,29.9,16.7,24.1,29.9,17.2,11.9,29.5,101,23.52,50400.0,54336.79,5.4,0.0
2015-08-06,30.3,20.4,25.7,30.5,21.4,12.4,28.1,67,21.06,50400.0,54150.11,5.25,0.0
2015-08-07,28.6,17.3,23.7,28.1,17.2,10.3,26.6,113,24.75,50400.0,53962.27,5.58,0.0
2015-08-08,29.5,17.3,23.9,29.5,17.1,9.1,25.2,149,24.49,50400.0,53773.3,5.42,0.0
2015-08-09,30.9,18.3,24.9,30.5,18.3,11.3,28.8,168,24.34,50400.0,53581.75,5.72,0.0
2015-08-10,32.7,18.7,26.4,33.3,19.4,8.8,21.2,159,24.18,50400.0,53387.42,5.44,0.0
2015-08-11,32.8,21.4,27.5,32.9,22.8,12.3,27.7,111,20.38,49115.48,53190.5,5.29,0.0
2015-08-12,33.9,21.9,27.6,34.1,22.3,14.2,33.8,95,19.67,50400.0,52991.21,5.66,0.3
2015-08-13,32.4,21.7,27.1,32.7,23.3,10.2,22.0,83,21.23,49700.53,52789.73,5.04,0.0
2015-08-14,28.1,21.1,24.5,28.8,22.3,17.4,37.4,25,19.13,49591.43,52586.28,4.56,0.5
2015-08-15,26.6,19.6,23.1,26.4,18.7,16.5,33.8,40,19.09,40387.3,52381.03,4.75,0.9
2015-08-16,26.1,18.2,22.3,24.4,17.2,15.5,34.9,20,23.41,50400.0,52174.16,5.53,0.0
2015-08-17,22.9,15.7,19.5,21.0,13.3,15.9,34.6,57,23.26,50400.0,51965.86,5.38,0.0
2015-08-18,19.6,15.8,17.3,16.5,12.7,17.8,38.5,42,14.88,38271.51,51756.3,3.9,0.1
2015-08-19,18.4,12.6,15.7,15.8,9.9,14.8,34.6,43,16.85,49182.36,51545.65,3.52,1.4
2015-08-20,20.2,11.7,16.5,17.1,10.0,15.6,34.6,44,16.66,42743.0,51334.07,3.55,0.0
2015-08-21,20.5,15.3,18.0,18.8,13.5,19.7,42.8,63,10.67,14685.31,51121.72,2.83,0.1
2015-08-22,23.9,15.2,19.7,22.9,14.8,9.9,25.2,31,14.01,35319.44,50908.76,3.17,0.0
2015-08-23,26.6,16.9,21.7,25.6,15.6,10.5,25.2,54,16.55,40769.84,50695.33,4.2,0.0
2015-08-24,27.8,16.0,21.9,26.5,15.3,12.9,26.6,68,19.37,48565.41,50481.6,4.68,0.0
2015-08-25,26.6,15.2,21.3,25.7,14.3,10.0,24.5,125,21.75,49586.77,50267.7,4.82,0.0
2015-08-26,27.3,15.9,21.2,26.5,14.0,13.2,27.7,249,15.57,43663.39,50053.76,3.97,1.2
2015-08-27,25.4,16.5,20.9,24.7,16.2,8.0,23.4,345,19.34,47245.63,49839.95,3.88,0.0
2015-08-28,28.7,15.1,22.3,27.4,14.5,14.8,31.3,172,17.39,42640.2,49626.21,4.64,0.0
2015-08-29,27.7,20.1,23.6,26.5,17.9,24.2,46.4,298,15.83,46327.57,49411.12,5.02,0.0
2015-08-30,24.8,15.3,20.4,22.8,14.0,12.0,29.5,318,20.57,47160.39,49194.38,4.47,0.0
